PM10 Delhi,12:00:00 AM,1:00:00 AM,2:00:00 AM,3:00:00 AM,4:00:00 AM,5:00:00 AM,6:00:00 AM,7:00:00 AM,8:00:00 AM,9:00:00 AM,10:00:00 AM,11:00:00 AM,12:00:00 PM,1:00:00 PM,2:00:00 PM,3:00:00 PM,4:00:00 PM,5:00:00 PM,6:00:00 PM,7:00:00 PM,8:00:00 PM,9:00:00 PM,10:00:00 PM,11:00:00 PM
2/27/2018,120.14,119.49,125.2,132.09,144.18,144.32,166.73,182.82,200.08,247.01,235.33,200.43,179.63,177.2,150.96,150.41,156.71,157.6,156.92,161.74,189.76,226.11,266.15,293.29
2/28/2018,303.44,324.35,310.08,305.65,287.59,269.82,279.3,281.18,337.62,398.63,414.69,348.22,298.73,254.76,257.82,237.11,213.33,200.42,182.68,197.98,214.09,242.42,261.46,280.8
3/1/2018,275.83,282.29,289.13,281.52,273.11,278.53,288.33,294.41,326.86,404.57,422.89,346.16,270.42,237.66,202.11,174.11,160.75,144.18,133.07,150.01,167.94,219.17,260.78,280.87
3/2/2018,301,333.87,355.47,355.18,370.7,362.76,331.37,287.75,281.87,312.35,349.5,302.55,265.12,275.95,188.78,129.55,116.31,112.34,115.82,125.7,164.49,199.4,208.56,233.23
3/3/2018,237.01,229.32,213.99,199.29,168.54,147.43,159.44,215.56,264.55,303.56,325.52,272.07,236.37,188.89,164.96,134.8,134.17,134.27,153.3,191.16,192.69,202.07,225.24,247.97
3/4/2018,281.1,314.65,292.79,221.85,156.37,130.76,122.31,119.89,131.07,156.52,170.28,181.45,176.32,194.36,224,195.1,183.12,135.43,127.47,125.8,143.51,163.17,195.16,231.66
3/5/2018,251.84,216.1,174.47,155.4,169.81,164.12,167.84,167.56,198.61,245.9,257.07,213.07,156.7,128.16,109.65,100.74,102.48,114.32,112.09,98.19,112.71,146.03,182.41,208.44
3/6/2018,191.26,148.42,125.03,122.19,135.18,142.3,169.61,200.64,221.94,237.48,235.15,212.3,192.51,202.63,164.51,148.4,131.05,114.06,100.03,104.1,124.06,149.1,168.09,184.49
3/7/2018,201.65,206.92,201.19,185.68,177.3,173.47,179.37,184.65,224.23,269.26,261.99,227.26,199.51,157.39,126.15,112.11,106.12,110.96,101.53,97.87,123.78,170.13,227.5,258.62
3/8/2018,309.92,334.78,339.11,342.74,331.33,314.53,319.31,342.7,360.95,374.54,377.14,251.22,216.49,218.4,192.09,160.44,164.92,185.14,196.55,201.54,252.74,301.35,334.28,383.41
3/9/2018,407.44,417.86,417.92,399.17,404.42,385.3,376.43,399.78,429.09,380.01,314.1,238.7,193.05,172.25,155.31,141.51,128.68,122.28,115.8,131.35,174.52,222.9,236.56,232.81
3/10/2018,215.96,199.23,163.47,151.22,147.68,149.62,180.08,201.88,251.27,221.1,230.21,218.94,196.44,163.91,148.66,126.82,141.56,128.29,113.08,121.6,138.88,170.65,178.31,161.66
3/11/2018,150.95,146.36,136.16,142.59,154.05,185.94,195.12,200.47,225.32,269.98,244.03,215.34,210.55,188.02,160.54,132.01,117.74,114.66,117.63,127.35,179.41,213.94,268.47,313.07
3/12/2018,312.26,310.79,297.46,247.04,203.79,196.21,186.47,229.92,299.52,369.12,321.62,240.72,211.04,177.92,168.19,140.78,132.06,129.18,134.65,145.22,177.1,216.72,254.81,265.4
3/13/2018,266.38,266.81,245.67,234.43,241.94,251.83,279.68,319.61,351.31,324.78,309.49,275.01,214.44,182.52,163.05,129.61,112.9,105.94,110.97,131.19,196.44,310.23,406.14,465.38
3/14/2018,434.44,409.31,401.68,379.62,359.48,345.08,350.77,334.41,349.86,357.14,317.56,254.56,240.4,294.97,277.24,251.38,250.72,249,257.67,274.3,335.23,365.99,397.92,406.71
3/15/2018,415.02,442.71,476.28,448.5,402.03,375.02,344.03,308.61,307.18,325.56,325.77,347.68,420.21,275.08,259.29,270.19,220.99,182.41,180.19,191.68,224.49,264.1,280.99,265.32
3/16/2018,253.05,248.86,266.3,294.18,274.98,290.85,283.95,321.21,367.9,463.26,484.17,371.84,284.42,229.88,213.31,178.02,153.86,140.8,139.31,145.49,166.84,184.6,205.6,197.5
3/17/2018,188.72,188,192.13,206.54,220.94,209.3,218.42,215.7,239.66,278.78,277.2,228.51,176.54,147.95,99.96,99.51,97.85,91.55,89.27,92.23,110.2,122.87,154.12,138
3/18/2018,149.45,159.9,182.27,179.78,179.3,208.42,219.38,242.5,267.56,248.68,205.47,208.65,175.22,145.13,122.28,107.89,96.29,91.21,95.28,106.46,151.31,189.49,210.57,211.28
3/19/2018,204.44,184.82,187.73,186.26,183.62,171.99,193.93,210.09,258,327.9,305.73,269.59,220.92,179.5,148.68,117.96,125.56,122.29,141.05,159.83,190.56,210.37,208.44,221.87
3/20/2018,232.33,225.62,224.37,216.14,228.7,232.38,236.5,266.12,306.51,331.1,336.2,303.35,251.48,206.94,165.73,135.04,140.3,145.93,160.85,205.28,275.79,331.47,388.68,433.96
3/21/2018,470.49,410.3,345.63,306.63,322.75,322.62,314.27,331.87,349.35,379.06,355.04,304.61,272.78,273.3,255.41,229.35,272.5,202.98,177.96,169.23,175.81,177.95,170.22,152.35
3/22/2018,143.52,134.82,115.82,121.91,135.12,139.56,139.4,151.43,185.19,218.5,270.7,275.9,254.83,211.05,197.33,197.82,195.5,171.21,155.02,166.45,158.84,165.49,163.73,155.42
3/23/2018,151.97,145.4,150.25,136.67,153.36,147.02,139.31,153.89,177.7,200.18,193.62,178.55,150.06,133.58,118.89,115.33,104.44,107.51,107.4,117.62,136.1,171.94,208.34,235.74
3/24/2018,250.31,245.6,214.99,188.7,182.64,183.83,189.9,209.52,237.19,252.02,239.17,200.19,175.26,160.84,152.37,130.72,124.36,130.17,125.21,132.14,157.71,182.3,206.23,207.53
3/25/2018,204.8,202.08,188.6,187.5,191.72,188.11,199.83,217.67,252.46,273.8,275.85,249.02,194.89,160.93,135.07,168.22,169.37,153.86,132.11,134.41,139.37,173.83,194.87,194.46
3/26/2018,189.42,189.97,185.63,164.14,178.29,188.68,217,217.67,241.4,271.59,269.4,233.24,194.79,173.62,155.58,148.8,150.42,154.6,153.28,151.43,181.78,219.51,266.76,271.11
3/27/2018,267.55,292.52,278.38,291.47,362.45,316.36,293.43,287.14,314.93,343.95,323.53,257.16,207.88,170.71,153.95,142.02,148.63,149.6,131.46,166.72,204.42,302.81,370.8,375.73
3/28/2018,423.42,440.72,430.06,388.45,372.72,364.63,329.08,363.3,357.54,356.21,302.11,239.67,195.46,146.65,136.38,137.05,173.36,220.47,183.03,221.47,201.23,238.76,249.78,254.49
3/29/2018,236.55,235.53,232.69,216.85,203.66,201.29,213.73,246.72,265.89,272.85,261.11,250.65,209.98,193.89,197.15,176.93,151.53,159.31,161.06,167.14,192.5,236.49,250.22,286.03
3/30/2018,270.42,272.95,276.96,295.02,325.86,317.34,258.12,220.7,235.21,243.06,247.95,247.76,214.35,176.76,175.99,202.41,169.39,161.67,159.75,162.11,198.53,269.4,336.87,348.46
3/31/2018,380.17,382.98,384.59,418.34,428.89,404.16,310.3,306.78,293.32,284.14,280.15,261.5,245.76,246.84,242.54,221.66,217.26,218.59,223.96,219.04,225.58,241.85,275.38,305.9
4/1/2018,322.57,284.06,236.56,189.78,169.13,148.47,152.01,144.22,195.15,217.63,195.07,181.06,181.1,170.02,167.17,158.39,155.43,154.29,157.69,180.33,218.93,254.29,287.03,274.91
4/2/2018,262.08,265.25,265.37,265.69,262.03,253.61,237.36,233.23,260.88,286.04,259.48,247.76,244.33,221.78,183.83,173.48,168.35,182.82,181.31,212.9,245.51,284.11,308.24,301.49
4/3/2018,290.6,290.37,280.32,261.82,265.61,255.85,272.21,270.98,281.22,290.2,265.92,253.98,232.57,211.25,191.42,191.38,178.86,175.39,179.58,202.17,271.3,332.05,319.43,288.5
4/4/2018,260.23,245.46,230.87,232.27,261.27,250.89,264.91,296.88,306.11,331.23,326.97,297.5,226.24,203.38,177.11,176.12,169.53,185.18,209.24,220.38,271.38,338.8,398.76,423.82
4/5/2018,453.39,465,465.52,472.13,472.06,470.72,473.83,473.1,493.12,514.39,490.64,348.17,222.04,199.93,186.26,186.01,166.69,161.51,159.8,168.65,215.64,254.94,291.18,298.75
4/6/2018,304.73,285.65,267.29,269.32,259.9,229.56,231.31,234.42,274.39,301,286.42,288.97,273.92,214.63,180.77,217.6,179.82,176.64,205.96,454.79,180,95.96,66.55,69.17
4/7/2018,71.55,60.61,53.93,69.74,84.84,122.86,139.83,158.07,164.56,184.55,193.16,185.56,173.7,133.9,126.78,114.63,106.92,107.37,107.5,116.67,152.52,201.99,191.13,168.86
4/8/2018,140.25,146.47,128.84,108.69,102.65,88.08,92.32,101.13,128.88,158.23,150.68,140.53,150.96,137.49,139.38,153.2,136.82,126.48,134.37,157.1,186.63,179.01,163.49,148.78
4/9/2018,137.53,137.67,121.73,112.24,103.08,102.77,112.54,123.03,231.3,205.49,85.6,46.88,76.46,94.35,101.23,79.45,80.75,84.72,85.55,90.01,115.77,157.52,219.67,256.52
4/10/2018,270.25,289.03,276.04,261.13,243.23,260.21,255.09,233.54,229.23,265.74,245.48,252.25,252.06,340.03,327.66,257.28,224.98,200.28,207.16,212.45,250.14,341.85,239.67,112.86
4/11/2018,113.25,124.36,137.52,142.3,136.9,137.84,125.53,116.39,116.66,187.28,154.1,138.42,151.55,135.49,127.33,121.86,135.19,121.22,120.4,109.64,117.99,83.96,78.24,79.19
4/12/2018,84.7,87.83,78.32,89.19,124.42,123.86,32.81,27.68,45.71,77.58,96.06,112.94,94.83,82,88.05,99.81,96.27,99.09,88.34,95.56,132.34,211.28,247.87,300.18
4/13/2018,277.42,218.2,221.89,212.05,201.95,221.01,229.48,237.93,278.98,337.37,254.15,174.82,109.42,113.4,112.95,109.73,104.09,93.19,83.79,95.93,138.68,243.06,280.28,354.67
4/14/2018,380.37,365.71,352.93,311.73,258.76,257.99,233.78,246.01,293.58,330.57,295.63,223.81,165.47,147.86,138.74,121.76,136.76,127.69,118.87,129.4,173.94,229.58,299.81,299.52
4/15/2018,296.05,311.05,308.3,294.09,280,265.38,269.15,294.44,345.27,381.04,333.45,261.86,187.59,162.48,158.27,149.46,140.32,143.66,139.75,159.37,230.92,286.31,381.58,424.74
4/16/2018,409.24,382.89,391.33,384.24,376.76,346.71,378.83,411.48,446.71,486.6,430.95,365.03,292.88,274.7,215.9,273.56,351.83,303.19,246.04,219.71,221.03,239.54,272.87,295.09
4/17/2018,299.75,345.65,331.03,340.2,325.21,323.98,313.79,318.08,380.15,347.69,258.94,210.61,183.47,181.37,155.02,154.33,164.06,165.09,204.02,195.21,209.61,272.1,289.33,287.46
4/18/2018,280.1,247.87,215.96,189.28,184.73,199.87,224.77,264.24,315,327,295.48,248.1,208.53,264.26,332.43,332.27,255.18,251.01,204.67,207.96,229.21,276.9,293.11,300.35
4/19/2018,306.4,308.44,276.4,278.78,251.91,246.11,258.14,259.84,325.61,402.17,380.64,322.26,288.74,288.08,273.38,247.17,236.7,226.91,210.6,204.89,230.92,286.87,329.37,333.34
4/20/2018,327.67,339.37,326.33,287.24,231.86,215.68,227.92,246.23,286.91,324.97,362.48,425.32,459.4,423.85,282.98,228.69,254.7,329.78,405.96,572.52,735.62,729.8,668.7,546.88
4/21/2018,527.24,621.56,671.3,690.33,697,514.41,338.37,251.25,256.71,304.5,338.74,460.7,620.91,647.34,565.43,532.81,528.55,512.11,513.12,491.96,435.72,389.2,340.49,272
4/22/2018,252.68,240.02,232.15,207.09,225.91,209.71,188.45,196.42,209.1,224.87,209.25,195.26,222.18,284.43,230.1,189.22,166.25,163.41,149.33,148.81,162.66,204.67,246.15,246.66
4/23/2018,244.92,235.29,212.85,191.6,197.82,215.62,218.83,232.71,249.82,286.97,243.97,208.53,241.2,218.87,195.05,168.97,162.2,154.45,197.36,164.47,184.24,255.72,295.11,302.07
4/24/2018,333.95,338.98,336.72,301.76,301.96,272.19,267.87,297.31,356.94,391.32,350.63,287.32,238.49,194.42,190.77,204.24,173.8,163.32,197.6,167.4,197.9,291.98,354.79,365.51
4/25/2018,393.45,398.31,410.48,392.9,384.96,367.77,341.72,341.7,382.78,401.22,337.02,290.96,249.68,222.3,184.8,178.42,179.45,151.84,148.96,157.18,243.31,402.01,464.36,496.36
4/26/2018,481.9,495.12,432.63,401.2,438.8,312.91,305.44,308.02,379.46,405.42,430.7,483.33,476.99,463.25,396.99,335.8,319.36,308.73,300.61,309.67,351.78,414.38,483.1,494.87
4/27/2018,507.82,486.75,437.29,417.9,348.32,310.06,306.31,299.05,296.19,285.96,297.72,293.12,316.91,333.75,309.9,294.42,293.14,279.51,264.5,273.13,322.29,376.84,387.92,336.94
4/28/2018,328.69,333.08,307.33,301.39,292.57,290,280.77,277.97,300.61,321.92,328.05,366.24,376.67,368.7,338.69,308.1,285.73,273.85,282.33,295.62,313.52,342.51,345.84,336.3
4/29/2018,323.8,275.99,234.25,223.42,218.05,201.07,208.43,239.35,276.88,302.9,287.56,257.01,250.58,248.47,236.58,215.43,209.96,224.64,236.31,260.58,290.12,347.23,335.99,314.28
4/30/2018,197.61,210.23,214.32,211.71,191.49,172.67,187.85,205.61,242.66,244.95,188.98,172.91,184.56,200.14,213.38,198.46,200.94,192.89,206.9,214.86,268.63,304.25,258.71,263.63
5/1/2018,228.34,208.53,164.73,135.36,119.5,117.62,121.32,108.45,114.02,148.67,157.38,189.98,178.39,176.65,186.43,172.5,168.79,172.3,176.64,171.89,185.39,203.84,198.26,176.79
5/2/2018,166.42,152.1,136.96,130.8,117.7,117.63,113.02,115.44,139.34,154.63,164.17,197.81,178.88,161.27,152.27,154.58,160.21,150.96,420.45,561.02,325.44,321.35,138.37,111.84
5/3/2018,118.34,92.5,80.71,79.41,96.8,118.16,129.81,113.35,117.55,140.62,172.6,199,196.81,194.54,206.63,224.2,208.29,206.46,193.56,216.59,170.46,140.81,138.94,133.81
5/4/2018,118.88,121.23,128.38,105.28,85.27,85.16,92.06,75.41,84.92,97.02,101.67,104.73,104.5,117.64,116.21,121.58,117.03,124.76,128.3,146.89,166.86,200.25,208.43,219.11
5/5/2018,221.34,214.88,200.61,188.2,173.75,167.19,153.6,158.3,170.49,168.88,153.26,139.05,138.86,135.48,136.07,140.19,160.29,167.15,161.09,180.59,249.56,352.15,377.02,414.18
5/6/2018,452.95,455.32,429.59,415.24,407.68,391.32,328.57,315.02,355.7,428.44,403.98,262.29,264.72,320.74,258.31,339.36,207.46,114.57,105.31,108.77,124.98,145.93,166.53,172.34
5/7/2018,185.62,226.56,225.64,227.38,229.55,230.76,256.13,279.1,300.46,331.49,297.87,263.92,231.39,249.41,250.48,281.37,331.89,375.03,368.84,369.08,384.73,442.77,445.28,465.61
5/8/2018,482.55,535.82,404.98,216.54,90.77,92.45,114.8,82.11,82.74,95.69,125.53,120.37,108.27,107.95,99.13,96.44,123.38,126.15,116.6,115.07,124.08,163.55,264.44,375.67
5/9/2018,103.19,89.58,116.64,99.89,147.02,108.36,135.68,147.06,176.18,220.14,244.5,260.12,242.2,217.69,222.77,197.3,185.39,176.5,187.15,141.66,165.23,210.99,232.21,238.83
5/10/2018,232.18,226.79,219.16,198.98,188.2,193.26,195.99,209.79,222.09,241.07,244.01,218.82,200.94,168.75,158.48,155.09,158.92,167.22,183.94,187.82,221.81,285.24,339.06,350.56
5/11/2018,386.57,392.66,394.43,384.82,348.56,324.29,294.37,277.31,318.62,386.88,396.33,352.92,272.77,232.11,216.44,224.06,214.79,241.98,219.49,223.22,284.29,384.19,399.2,408.81
5/12/2018,421.88,420.54,442.3,410.94,359.76,308.51,297.39,312.18,342.66,396.22,381.17,356.93,343.44,357.61,364.99,344.74,345.89,321.53,307.37,304.61,326.64,345.09,334.83,336.77
5/13/2018,325.49,291.07,286.33,235.7,204.84,185.52,182.08,191.47,199.53,226.66,232.12,226.48,225.46,230.86,230.54,211.76,212.66,220.21,404.53,301.89,210.88,283.07,226.53,126.8
5/14/2018,58.94,62.25,59.26,69.37,74.26,76.49,84.7,90.99,117.88,163.63,176.14,162.71,163.74,169.68,168.14,162.14,161.68,155.57,156.38,166.97,180.05,198.84,215.76,201.78
5/15/2018,181.31,169.29,157.31,150.51,146.05,133.13,122.76,136.3,173.06,174.54,164.5,166.24,163.32,169.32,156.61,162.09,166.76,170.31,177.29,183.6,207.32,247.16,279.13,290.85
5/16/2018,296.63,278.5,280.02,255.03,305.8,338.27,131.89,116.09,154.18,170.96,169.66,173.14,152.87,146.96,155.28,164.17,172.6,235.97,211.07,265.95,258.45,288.33,290.92,296.2
5/17/2018,291.95,278.7,270.17,266.16,265.69,256.75,256.19,271.79,311.71,360.81,329.77,310.98,289.55,269.89,272.12,274.62,270.73,274.37,276.18,301.92,553.18,259.2,180.34,241.38
5/18/2018,248.17,256.18,226.28,231.17,223.57,213.81,230.11,265.58,318.73,324.41,305.19,282.83,267.73,240.87,189.66,183.05,178.37,166.94,178.55,196,233.67,266.87,278.06,301.87
5/19/2018,332.29,328.92,348.97,336.02,306.83,297.6,307.95,329.5,359.79,372.39,362.31,270.88,202.25,182.75,182.05,188.99,212.95,404.47,445.66,187.68,194.49,219.74,218.73,233.39
5/20/2018,247.53,254.43,231.71,198.11,200.11,257.5,237.89,211.9,248.64,255.62,242.95,236.88,256.54,239.68,211.46,183.77,164.35,154.06,161.11,171.2,212.86,258.42,317.95,332.09
5/21/2018,268.35,221.28,191.73,179.72,164.04,159.78,196.6,180.79,224.69,245.09,232.42,222.88,195,182.97,192.68,187.71,186.2,184.16,192.86,190.64,228.27,268.13,283.47,252.73
5/22/2018,220.84,210.26,185.72,172.76,172.84,176.73,212.63,218.51,283.35,312.57,284.38,280.82,266.29,248.68,227.28,181.01,187.75,169.74,183.03,197.64,248.8,329.21,411.77,452.8
5/23/2018,465.27,439.38,406.65,384.55,342.48,329.12,286.7,295.26,351.11,374.2,343.34,364.28,383.64,370.69,304.19,249.21,208.26,189.52,209.45,214.38,246.31,298.6,337.38,382.13
5/24/2018,436.24,418.67,354.61,303.77,284.25,264.37,246.68,258.01,288.24,321.64,366.82,387.31,365.49,292.29,234.85,200.69,174.86,178.42,186.65,184.88,253.89,377.78,410.15,363.2
5/25/2018,301.36,279.29,285.87,280.15,282.34,283.53,280.2,277.06,325.21,365.13,339.04,247.39,174.86,160.26,174.34,203.84,172.35,168.01,154.54,157.03,188.98,261.07,321.78,312.05
5/26/2018,315.88,302.65,299.09,271.4,262.29,257.58,283.05,333.2,383.98,406.6,350.28,296.13,238.2,189.2,165.46,147.48,134.83,138.03,135.28,145.73,199.99,279.15,396.1,392.27
5/27/2018,374.34,347.48,333.7,320.52,283.12,240.64,232.21,305.48,371.96,388.51,369.89,349.43,344.08,373.51,325.29,257.63,295.23,249.74,244.16,248.33,267.29,312.34,356.76,367.42
5/28/2018,388.35,319.75,278.53,271.3,266.62,260.92,277.63,303.51,320.68,356.18,385.92,318.06,276.55,259.47,251.89,232.66,217.27,205.89,194.53,232.86,233.34,310.98,393.51,426.75
5/29/2018,417.38,396.54,365.43,331.99,330.27,334.47,316.04,382.17,405.9,381.35,310.04,275.74,275.41,247.63,198.46,173.79,183.84,171.34,158.54,202.44,286.95,380.49,517.46,448.77
5/30/2018,487.3,429.53,271.63,286.76,271.56,230.22,251.86,354.63,310.97,310.38,298.17,277.12,294.65,272.55,266.51,254.09,260.31,262.46,264.22,266.26,305.78,308.7,288.75,278.11
5/31/2018,259.03,261.8,281.92,261.1,242.49,213.92,185.32,181.87,187.27,198.23,219.48,223.64,211.86,209.66,211.03,216.99,224.46,217.17,225.84,238.85,264.22,300.23,324.49,284.43
6/1/2018,253.09,223.16,205.63,185.2,186.26,192.47,189.98,225.42,221.93,189.33,198.18,205.74,218.52,225.74,228.18,238.91,218.62,220.72,232.03,240.54,254.95,314.93,438.53,307.19
6/2/2018,184.96,124.82,97.77,88.31,87.26,78.76,80.7,100.24,124.19,146.83,161.52,191.15,176.19,183.01,181.82,181.14,188.98,203.21,222.86,217.3,219.61,179.37,159.31,132.6
6/3/2018,114.26,107.12,103.12,95.78,91.13,91.96,99.8,118.78,131.88,129.63,126.78,143.95,143.91,144.68,141.75,138.48,146.93,156.71,167.39,185.34,207.52,207.04,191.94,179.25
6/4/2018,174.14,154.61,135.33,127.83,124.03,117.46,121.39,126.82,135.31,147.03,167.59,191.77,217.25,221.34,218.6,226.5,236.89,224.5,221.23,220.01,223.03,218,185.6,167.13
6/5/2018,148.15,125.34,120.14,113.49,116.38,114.35,106.15,116.3,143,152.02,158.36,185.18,209.04,189.25,182.74,169.23,165.22,162.84,150.51,153.59,165.56,172.2,179.09,163.5
6/6/2018,152.19,152.8,146.39,147.78,142.06,170.79,186.37,299.58,177.15,115.94,127.46,163.75,140.47,147.71,148.59,161.07,136.19,141.06,146.2,154.86,175.77,170.15,163.88,158.48
6/7/2018,150.28,162.56,163.16,160.29,144.72,136.78,121.46,142.25,155.93,142.45,130.93,130.41,143.7,155.84,166.07,165.73,168.52,169.34,178.24,194.5,212.95,235.69,235.75,200.38
6/8/2018,178.61,165.38,157.96,152.25,161.5,153.52,158.16,167.88,184.53,196.12,217.16,220.99,235.47,238.3,287.02,269.81,296.49,253.11,226.27,175.93,171.26,159.64,153.48,131.28
6/9/2018,116.37,104.5,96.67,87.54,83.95,87.12,92.8,96.36,99.14,104.71,119.62,135.15,151.46,180.11,165.94,178.85,226.77,214.91,185.33,466.68,75.01,59.84,69.02,84.1
6/10/2018,108.63,129.02,130.7,124.5,112.92,99.81,105.16,126.33,131.41,136.93,144.74,143.55,144.48,145.83,139.58,137.36,145.34,147.99,153.52,159.38,159.79,173.71,187.38,198.09
6/11/2018,219.74,221.08,212.58,198.61,180.65,161.44,177.79,208.22,211.56,193.5,181.99,191.04,187.02,204.11,213.46,215.39,248.87,245.07,265.43,255.45,251.88,255.91,262.99,271.67
6/12/2018,258.64,276.68,281.05,295.87,310.89,277.63,246.23,238.48,252.48,275.68,350.22,511.55,623.34,626.66,726.43,766.45,778.69,659.46,677.32,676.26,684.54,697.95,724.05,733.12
6/13/2018,752.22,750.95,756.61,802.68,796.14,743.83,782.06,735.76,723.1,755.13,765.48,724.23,785.31,715.43,751.41,689.66,746.19,772.26,790.19,611.72,591.24,646.67,809.21,858.06
6/14/2018,824.48,800.34,831.75,830.5,774.22,748.47,737.06,687.88,734.63,785.69,778.85,800.27,749.31,712.4,671.34,690.77,720.96,778.19,773.18,779.39,735.59,723.26,774.23,843.13
6/15/2018,873.23,853.13,817.81,817.94,808.35,787.76,793.87,782.82,735.13,721.17,697.18,594.53,530.26,499.74,471.03,459.81,436.76,391.72,387.47,361.34,353.54,371.24,535.61,638.81
6/16/2018,698.35,708.69,709.6,715.66,646.29,583.01,521.03,445.81,407.08,421.06,545.28,647.31,561.95,475.96,434.66,367.02,325.73,308.27,368.24,464.12,486.35,513.49,537.3,512.07
6/17/2018,488.97,466.09,449.55,449.01,448.37,459.41,450.03,280.1,217.42,217.56,228.45,230.65,231.86,208.65,227.26,180.84,186.02,212.4,228.48,239.95,319.13,204.63,159.83,155.63
6/18/2018,134.14,128.79,130.02,131.28,129.45,131.55,146.53,166.03,185.09,222.82,277.5,229.26,202.1,187.64,184.44,174.56,166.59,153.46,152.49,176.89,167.74,149.99,136.27,136.35
6/19/2018,136.5,126.92,120.23,104.55,92.37,97.41,106.76,132.79,148,153.83,157.12,152.31,147.16,155.56,156.3,166.61,178.7,181.31,185.71,179.08,182.92,198.87,197.36,191.11
6/20/2018,185.74,178.62,178.39,178.56,171.49,168.79,170.12,186.76,193.17,213.25,260.39,248.63,228.54,220.29,203.27,210.53,217.04,213.73,218.74,205.1,223.69,199.85,183.21,171.45
6/21/2018,181.53,183.21,188.9,219.44,248.29,289.46,298.64,358.55,374.96,439.3,447.53,400.28,292.25,224.9,210.45,200.43,194.39,192.42,195.8,207.86,228.12,302.88,355.76,320.53
6/22/2018,287.24,283.78,289.86,270.26,253.65,250.27,251.68,272.47,321.31,311.66,331.01,283.78,248.66,233.51,223.53,213.46,193.34,180.82,156.31,151.7,202.17,236.99,240.09,253.77
6/23/2018,255.69,266.99,260.84,234.61,220.78,220.34,231.31,287.7,297.69,302.08,266.88,220.23,202.78,208.79,202.89,197.34,244.65,354.24,280.63,231.66,217.66,213.05,200.17,195.93
6/24/2018,209.31,202.71,196.2,173.98,155.78,149.98,148.21,144.03,149.82,154.93,153.31,150.08,153.71,164.15,156.62,167.93,190.3,182.46,177.22,155.51,149.48,155,143.64,148.89
6/25/2018,145.13,137.66,146.47,158.02,137.3,146.86,194.51,226.94,210.72,196.44,196.97,202.54,206.01,203.3,174.56,158.19,143.26,139.62,137.66,163.04,71.72,75.02,74.19,88.62
6/26/2018,97.86,87.93,80.69,94.27,109.54,105.35,68.99,59.31,46.61,46.19,47.85,48.06,60.18,50.64,59.66,70.92,91.3,92.35,150.61,151.67,144.31,143.15,149.33,154.05
6/27/2018,161.72,164.06,178.68,196.32,184.4,160.55,132.61,103.77,88.34,69.26,74.88,96.84,110.77,94,106.41,101.3,91.07,82.23,89.82,95.06,97.54,79.8,60.01,54.05
6/28/2018,45.63,38.1,29.79,21.31,16.94,72.91,69.57,77.38,83.16,81.61,113.82,101.64,97.75,92.26,81.47,64.87,65.94,79.71,76.09,81.6,87.79,72.38,78.57,83.68
6/29/2018,58.95,57.7,57.36,56.72,57.42,56.78,56.09,57.29,63.16,67.87,74.41,77.43,81.95,83,90.16,89.12,83.65,72.94,68.08,120.87,124.76,148.66,167.26,147.22
